timestamp,sound_class,confidence,alert_type,thingspeak_status
2025-04-20 12:38:00,display_name,0.6794360876083374,HUMAN,Success
2025-04-20 12:38:01,Crackle,0.7688228487968445,CHAINSAW,Success
2025-04-20 12:38:02,Crackle,0.25990617275238037,GUN,Success
2025-04-20 12:38:04,Crackle,0.23752741515636444,GUN,Success
2025-04-20 12:38:05,Crackle,0.567039966583252,CHAINSAW,Success
2025-04-20 12:38:06,Crackle,0.29236578941345215,GUN,Success
2025-04-20 12:38:08,display_name,0.6651278734207153,HUMAN,Success
2025-04-20 12:38:12,Crackle,0.9591994285583496,CHAINSAW,Success
2025-04-20 12:38:13,Crackle,0.38581302762031555,GUN,Success
2025-04-20 12:38:14,display_name,0.5718598365783691,HUMAN,Success
2025-04-20 12:38:15,display_name,0.9303702712059021,HUMAN,Success
2025-04-20 12:38:16,display_name,0.6213339567184448,HUMAN,Success
2025-04-20 12:38:17,display_name,0.9052500128746033,HUMAN,Success
2025-04-20 12:38:19,Crackle,0.31801503896713257,GUN,Success
2025-04-20 12:38:20,Crackle,0.688987135887146,CHAINSAW,Success
2025-04-20 12:38:21,display_name,0.8505480885505676,HUMAN,Success
2025-04-20 12:38:22,display_name,0.5022017359733582,HUMAN,Success
2025-04-20 12:38:23,display_name,0.9605554938316345,HUMAN,Success
2025-04-20 12:38:25,display_name,0.9387491941452026,HUMAN,Success
2025-04-20 12:38:26,display_name,0.8489702939987183,HUMAN,Success
2025-04-20 12:38:27,display_name,0.9969209432601929,HUMAN,Success
2025-04-20 12:38:28,display_name,0.9867592453956604,HUMAN,Success
2025-04-20 12:38:29,display_name,0.9716534614562988,HUMAN,Success
2025-04-20 12:38:30,display_name,0.22652798891067505,NORMAL,Success
